Termo,Parágrafo,Data_acesso,Fonte,Link,Titulo
radiotherapy,"a radioterapia é um tipo de tratamento contra o câncer que tem como objetivo destruir ou impedir o crescimento das células tumorais, por meio da aplicação de técnicas, diretamente no tumor. esse tipo de tratamento pode ser usado sozinho ou em conjunto com a quimioterapia ou cirurgia, dependendo do tipo de câncer e do grau de desenvolvimento. ao contrário da quimioterapia, a radioterapia não causa queda de cabelo, pois seus efeitos são sentidos principalmente no local do tratamento, embora possa variar também de acordo com o tipo e a quantidade de radiação utilizada. para que a radioterapia sirva para diminuir a taxa de multiplicação das células cancerígenas, podendo ser usada para tratar ou controlar o crescimento de tumores benignos ou malignos, podendo ser utilizada antes, durante ou após o tratamento com cirurgia ou quimioterapia. além disso, esse tipo de tratamento também pode ser usado apenas para aliviar os sintomas e conferir conforto em casos mais avançados de câncer, sendo nesse caso conhecida como ""radioterapia paliativa"". como é feitoa radioterapia pode ser feita através de diferentes técnicas de acordo com a localização do tumor a ser tratado, sua extensão e estado geral de saúde da pessoa: 1. radioterapia com feixe externo (teleterapia)a radioterapia externa, também chamada de teleterapia, é feito com a pessoa deitada sob um aparelho que tem a radiação inicialmente direcionada para o corpo todo. por isso, antes de iniciar uma radioterapia externa, é feita uma avaliação médica para delimitar o local a ser tratado, o que é feito com uma tinta vermelha, que não deve ser removida após o procedimento, pois assim a pessoa consegue ser devidamente posicionada no aparelho. durante todo o procedimento, a pessoa deve permanecer no imóvel, pois assim é possível garantir que a radiação não saia da área delimitada. de modo geral, as aplicações de teleterapia são feitas diariamente e duram de 10 a 40 minutos, e durante esse período o paciente fica deitado e não sente nenhum incômodo. 2. braquiterapiana braquiterapia, a radiação é enviada ao corpo através de aplicadores especiais, como agulhas, fios ou cateteres, que são fornecidos diretamente no local a ser tratado. dependendo do tipo de tumor, pode ser necessário o uso de aplicadores diferentes, além de também poder ser indicada a sedação, que tem como objetivo evitar o desconforto no momento da colocação do aplicador. devido à necessidade de sedação, em alguns casos, pode ser indicado que uma pessoa fique em jejum antes de realizar uma braquiterapia. após a sedação, a pessoa é encaminhada para a sala de aplicação da radiação, devendo ser mantida na posição mais adequada para a colocação dos aplicadores. no caso de tumores ginecológicos, por exemplo, uma mulher deve ser posicionada em posição ginecológica, pois assim o aplicador é colocado em um local próximo ao tumor para que a radiação atue localmente. de forma geral, a braquiterapia é indicada 1 a 2 vezes por semana. 3. injeção de radioisótopos neste tipo de tratamento, um líquido radioativo é aplicado diretamente na corrente sanguínea do paciente, sendo normalmente usado em casos de câncer de tireoide. os principais efeitos colaterais os principais efeitos colaterais da radioterapia são: vermelhidão, ressecamento, manchas, vermelhidão ou descamação da pele; cansaço e falta de energia que não melhoram mesmo com a segurança; boca seca e feridas na gengiva; problemas para engolir; náuseas e vômitos; diarreia; inchaço; problemas urinários e na bexiga; queda de cabelo, especialmente quando aplicada na região da cabeça; ausência de menstruação, secura vaginal e infertilidade em mulheres, quando aplicada na região da pélvis; impotência sexual e infertilidade em homens, quando aplicada na região da pélvis. de forma geral, essas ocorrências ocorrem durante a 2ª ou 3ª semana de tratamento, podendo durar até várias semanas após a última aplicação. além disso, os efeitos colaterais são mais graves quando a radioterapia é feita juntamente com a quimioterapia. conheça os efeitos colaterais da quimioterapia.cuidados durante o tratamentopara aliviar os sintomas e efeitos colaterais do tratamento, deve-se ter alguns cuidados como evitar a exposição solar, usar produtos de pele à base de aloe vera ou camomila e manter o local limpo e sem cremes ou hidratantes durante as sessões de radiação. além disso, você pode falar com seu médico para usar medicamentos que combatem a dor, as náuseas, os vômitos e a diarreia, ou que ajudam a aliviar o cansaço e facilitar a alimentação durante o tratamento.",Acesso em maio de 2024,Tua Saúde,https://www.tuasaude.com/radioterapia,Radioterapia
tremor,"A causa mais comum de tremor no corpo é o frio, situação que faz com que os músculos se contraiam rapidamente para aquecer o corpo, causando a sensação de tremedeira. ",Acesso em maio de 2024,Tua Saúde,https://www.tuasaude.com/tremor,Tremor
varicose-veins,"varizes são veias dilatadas e tortuosas, azuladas ou arroxeadas que podem ser facilmente observadas na parte inferior da pele, sendo mais comuns nas pernas, tornozelos ou pés, causando sintomas como sensação de peso nas pernas, formigamento e maior sensibilidade na região. as varizes geralmente surgem devido à perda da capacidade das veias em promover o retorno venoso do sangue das pernas para o coração, sendo mais frequentes em mulheres que fazem uso de anticoncepcionais, idosos, em pessoas que sofrem de obesidade ou que passam muito tempo em pé . além disso, embora seja menos comum, as varizes também podem surgir no esôfago ou na região pélvica, sendo importante que o angiologista ou cirurgião vascular seja consultado para que possa ser feita uma avaliação e, assim, ser indicado o melhor tratamento, de acordo com o tipo de varizes. sintomas de varizesos sintomas de varizes podem variar de acordo com o local em que surgem, sendo os principais: 1. sintomas de varizes nas pernasos principais sintomas de varizes nas pernas são: veias dilatadas e tortuosas azuis, vermelhas ou roxas, na pele; sensação de peso nas pernas; formigamento; maior sensibilidade na região; manchas escuras na perna; inchaço na perna, pés ou tornozelos; sensação de queimadura na perna; dor ou atraso na perna; dor na perna que piora ao ficar em pé ou sentado por muito tempo; coceira no local da veia; pele fina e seca no local das varizes; cãibras nas pernas, especialmente à noiteos sintomas de varizes nas pernas surgem devido à incapacidade da veia em promover o retorno do sangue das pernas em direção ao coração, devendo-se consultar o angiologista ou cirurgião vascular. 2. sintomas de varizes pélvicasos principais sintomas de varizes pélvicas são: dor abdominal intensa na mulher; dor durante e/ou após as relações sexuais; sensação de peso na região íntima; aumento do fluxo menstrual; incontinência urinária.as varizes pélvicas são veias dilatadas que podem surgir na região pélvica, ou seja, surgem ao redor do útero, trompas e ovários, podendo não apresentar sintomas. veja outros sintomas das varizes pélvicas. é importante consultar o ginecologista em caso de suspeita de varizes pélvicas, para que seja avaliado, e se necessário fazer o tratamento mais adequado. 3. sintomas de varizes esofágicas os principais sintomas das varizes esofágicas são: vômitos com sangue; sangue nas fezes; tonturas; perda da consciência. as varizes esofágicas surgem no esôfago e normalmente não apresentam sintomas, sendo que normalmente os sintomas surgem quando as varizes sangram. confira todos os sintomas das varizes esofágicas. esse tipo normalmente acontece na função da cirrose hepática, que acaba por obstruir a circulação do sistema porta e aumentar a pressão venosa no esôfago. conheça mais sobre as varizes no esôfago. como é feito o diagnósticoo diagnóstico das varizes presentes na perna é feito pelo angiologista, dermatologista ou clínico geral principalmente por meio da avaliação das características das veias, podendo também ser indicado em alguns casos a realização de um exame de ultrassom com doppler para verificar a extensão das varizes. veja como é feito o ultrassom com doppler. no caso das varizes pélvicas, o diagnóstico é feito pelo ginecologista por meio de tomografia do abdômen ou da região pélvica, angioressonância ou flebografia, que é uma espécie de raio x que permite a visualização das veias após a injeção de um contraste. já no caso das varizes esofágicas, o diagnóstico é feito pelo gastroenterologista por meio de endoscopia digestiva e exames de imagem, como tomografia computadorizada e ressonância magnética. marque uma consulta com o médico mais próximo para fazer uma avaliação mais detalhada das varizes: cuidar da sua saúde nunca foi tão fácil! marque uma consulta com nossos dermatologistas e receba o cuidado personalizado que você merece.",Acesso em maio de 2024,Tua Saúde,https://www.tuasaude.com/varizes,Varizes
warts,"verrugas são pequenos crescimentos benignos da pele, geralmente inofensivos, causados ​​pelo vírus hpv, resultando em sintomas como lesões lisas, ásperas, planas ou elevadas, com cor da pela, rosa, cinza, amarelada, marrom ou preta. as verrugas podem surgir em grupo ou isoladamente, podendo espalhar-se facilmente de uma área do corpo para outra, e ocorrer em qualquer idade e afetar qualquer parte do corpo, como no rosto, no pé, na virilha, na região genital ou nas mãos . normalmente, as verrugas desaparecem sem tratamento específico, no entanto, o dermatologista pode indicar o tratamento com o uso de remédios para verrugas para acelerar este processo, principalmente quando surgem na região genital. sintomas de verrugaso principal sintoma das verrugas são lesões na pele, que apresentam características como: superfície lisa ou áspera; tamanho de 1 a 10 milímetros; planas ou ter aspecto mais elevado; lesões únicas ou múltiplas em grupo; cor da pele, rosada, cinza, amarelada, marrom ou preta; coceira no local, em alguns casos;além disso, as verrugas podem ter a forma de cúpula, como se fosse uma semiesfera, ou aspecto semelhante a uma couve-flor. os locais mais comuns de surgimento de verrugas são mãos, pés, rosto, pescoço, joelhos ou cotovelos, mas também podem surgir na região genital ou perianal. apesar de serem tumores benignos, é importante consultar o dermatologista para confirmar o diagnóstico e o tipo de verruga, e assim ser indicado o tratamento mais adequado, se necessário. como confirmar o diagnósticoo diagnóstico das verrugas é clínico sendo feito pelo dermatologista através do exame físico para observar as características das lesões da pele. marque uma consulta com o dermatologista na região mais próxima de você:cuidar da sua saúde nunca foi tão fácil!marque uma consulta com nossos dermatologistas e receba o cuidado personalizado que você merece.",Acesso em maio de 2024,Tua Saúde,https://www.tuasaude.com/verrugas,Verrugas
vitamins,"as vitaminas são substâncias orgânicas que não são produzidas pelo organismo e que são essenciais para a saúde, porque mantêm o sistema imunológico saudável, mantêm o bom funcionamento do metabolismo e promovem o crescimento. como o organismo não consegue produzir vitaminas, é importante que elas sejam consumidas regularmente através da ingestão de alimentos como, oleaginosas, frutas, legumes, laticínios, cereais integrais, leguminosas e ovos, por exemplo. a baixa ocorrência ou a presença de problemas de saúde que diminuem a ingestão desses nutrientes, pode causar deficiência de vitaminas, conhecida também como avitaminose, provocando situações como anemia, diarreia, cansaço ou queda de cabelo, por exemplo. conheça mais sobre a avitaminose. principais funçõesas principais funções das vitaminas no organismo são: formar e manter a pele, os cabelos, os dentes e as unhas saudáveis; garantir o bom funcionamento do sistema nervoso e do sistema imunológico; prevenir doenças, como anemia e osteoporose; ajuda na cicatrização; participar da formação dos hormônios; promova o crescimento adequado.as vitaminas são fundamentais para manter a saúde e prevenir o surgimento de doenças, sendo, por isso, importante que sejam consumidas regularmente. tipos de vitaminasas vitaminas são variadas em lipossolúveis e hidrossolúveis, de acordo com sua solubilidade em gordura ou em água, respectivamente. 1. vitaminas lipossolúveisas funções das vitaminas lipossolúveis, as suas fontes e os sintomas de deficiência, estão listadas na tabela a seguir: vitamina funções alimentos ricos em sintomas de deficiência a (retinol) mantém a saúde da visão e da pele e fortalece o sistema imunológico fígado , gema de ovo, leite integral, queijos, atum, cenoura, batata doce, abóbora e tomate cegueira ou cegueira noturna, segurança nos olhos, pele ou cabelos, cansaço, infertilidade, atraso no crescimento e desenvolvimento de crianças d (calciferol) fortalece os ossos e dentes; fortalece os músculos; e melhora a saúde cardíaca óleo de fígado de bacalhau, leite arenque, sardinha e salmão luz solar (principal fonte de vitamina d) dor e fraqueza nos músculos e ossos, cansaço, osteoporose nos idosos, raquitismo em crianças e osteomalácia nos adultos e (tocoferol ) mantém, a saúde da pele e cabelos; e previne doenças neurológicas e cardíacas semente de girassol, azeite, nozes, avelã, óleo de girassol e de canola prensados ​​a problemas frios neurológicos, formigamentos e fraquezas musculares k participa da coagulação sanguínea; participa da fixação de cálcio nos ossos; e mantém a saúde cardíaca brócolis, couve, couve-de-bruxelas, espinafre, couve-flor e alface aumento nas chances de hemorragias e hematomas",Acesso em maio de 2024,Tua Saúde,https://www.tuasaude.com/vitaminas,Vitaminas
hemoglobin,"A glicemia desregulada, em especial a hiperglicemia, pode gerar complicações graves ao nosso organismo e por isso precisa ser monitorada e prevenida por meio de hábitos saudáveis.",Acesso em maio de 2024,Laboratório Brasileiro HILAB,https://hilab.com.br/blog/hemoglobina,Hemoglobina
cholesterol,"quem faz exames de rotina, se depara com diversas siglas e termos. colesterol hdl, ldl, vldl, colesterol total (ct), não-hdl e triglicerídeos. mas você sabe o que significa tudo isso?",Acesso em maio de 2024,Laboratório Brasileiro HILAB,https://hilab.com.br/blog/colesterol,Colesterol
dengue,"existem quatro sorotipos conhecidos de dengue, o denv-1, o denv-2, o denv-3 e o denv-4, todos presentes no brasil. a dengue tipo 2 ocorre quando o indivíduo é infectado pelo segundo sorotipo do vírus, que é considerado um dos mais agressivos.",Acesso em maio de 2024,Laboratório Brasileiro HILAB,https://hilab.com.br/blog/dengue,Dengue
diabetes,"o diabetes é uma doença crônica bem conhecida, que está relacionada com os altos níveis de açúcar no sangue. a impotência sexual, por sua vez, afeta a ereção do homem. mas o que uma condição tem a ver com a outra? afinal, a diabetes causa impotência, ou isso é mito? neste artigo, você vai saber mais sobre a relação entre essas duas doenças que não parecem ter nada a ver uma com a outra",Acesso em maio de 2024,Laboratório Brasileiro HILAB,https://hilab.com.br/blog/diabetes,Diabetes
pain,"dor é algo que ninguém gosta de sentir. existem dores que a gente sente, mas não sabe exatamente qual é a sua origem, ou o que ela pode significar.",Acesso em maio de 2024,Laboratório Brasileiro HILAB,https://hilab.com.br/blog/dor,Dor
fibromyalgia,"quando sentimos dores insistentes em alguma parte do corpo, normalmente tentamos entender a causa. houve algum impacto? um mau jeito durante alguma atividade física? ou será uma torção ou nervo inflamado? mas você sabia que isso pode ser um dos sintomas da fibromialgia?",Acesso em maio de 2024,Laboratório Brasileiro HILAB,https://hilab.com.br/blog/fibromialgia,Fibromialgia
hepatitis,"A hepatite é um grave problema de saúde no Brasil e também em todo o mundo. As hepatites virais são classificadas por letras: A, B, C, D e E. As hepatites B e C, juntamente com a hepatite A, são as mais comuns no Brasil.",Acesso em maio de 2024,Laboratório Brasileiro HILAB,https://hilab.com.br/blog/hepatite,Hepatite
hiv,"Uma pessoa, após ter contraído o HIV, pode permanecer muitos anos sem apresentar sintomas e sem desenvolver a doença. Nesse caso, dizemos que a pessoa está vivendo com HIV.",Acesso em maio de 2024,Laboratório Brasileiro HILAB,https://hilab.com.br/blog/hiv,Hiv
menopause,"quando falamos na menopausa, a maioria das mulheres pensa na osteoporose e nas ondas de calor. no entanto, nem todos sabem que a menopausa pode provocar o aumento dos níveis de colesterol. além disso, estudos indicam que cerca de 80% das mulheres, eventualmente, desenvolvem hipertensão arterial na fase da menopausa.",Acesso em maio de 2024,Laboratório Brasileiro HILAB,https://hilab.com.br/blog/menopausa,Menopausa
obesity,"segundo a federação mundial da obesidade, sem uma mudança de hábitos, em menos de uma década a obesidade pode atingir 11,3 milhões de crianças no brasil",Acesso em maio de 2024,Laboratório Brasileiro HILAB,https://hilab.com.br/blog/obesidade,Obesidade
measles,"muitas doenças erradicadas no brasil preocupam a população e os especialistas. o sarampo, por exemplo, considerado erradicado no país desde 2016, ressurgiu: segundo o último boletim epidemiológico do ministério da saúde, o brasil registrou casos de sarampo em 21 estados no ano de 2020. desses, 17 interromperam a cadeia de transmissão do vírus e quatro mantêm o surto: pará, rio de janeiro, são paulo e amapá.",Acesso em maio de 2024,Laboratório Brasileiro HILAB,https://hilab.com.br/blog/sarampo,Sarampo
sepsis,"a sepse é a principal causa de morte nas itus em todo o mundo, com estimativa de mais de 48 milhões de casos e 11 milhões de mortes anualmente. um dado chocante, especialmente pelo fato de muitas pessoas não saberem do que se trata.",Acesso em maio de 2024,Laboratório Brasileiro HILAB,https://hilab.com.br/blog/sepse,Sepse
toxoplasmosis,"a toxoplasmose é uma infecção muito comum, mas a manifestação dos sintomas da doença é rara. no entanto, gestantes que apresentam a doença podem transmitir para o feto, o que pode levar ao aborto, danos neurológicos, deficiência mental e convulsões. neste post vamos explicar o que é uma doença, como é feito o diagnóstico e quais são as formas de prevenção da toxoplasmose na gravidez.",Acesso em maio de 2024,Laboratório Brasileiro HILAB,https://hilab.com.br/blog/toxoplasmose,Toxoplasmose
tuberculosis,"duas infecções bem diferentes uma da outra, mas que têm uma relação que pouca gente conhece, são a tuberculose e o hiv. por conta da chamada coinfecção, a tuberculose é a principal causa de morte de pessoas infectadas pelo hiv.",Acesso em maio de 2024,Laboratório Brasileiro HILAB,https://hilab.com.br/blog/tuberculose,Tuberculose
forehead,"a vacinação contra a covid-19 no brasil, até agora, chegou a 8% da população. de acordo com os dados oferecidos pelo governo federal, essa é a porcentagem de pessoas que já receberam as duas doses da vacina. por isso, embora a imunização não aconteça de forma garantida, o distanciamento social e a testagem em massa são as melhores estratégias a serem impostas segundo estudos.",Acesso em maio de 2024,Laboratório Brasileiro HILAB,https://hilab.com.br/blog/testa,Testa
thyroid,"de acordo com os consensos do departamento de tireóide da sociedade brasileira de endocrinologia e metabologia, a dosagem do tsh é o exame inicial para identificar doenças da tireoide.",Acesso em maio de 2024,Laboratório Brasileiro HILAB,https://hilab.com.br/blog/tireoide,Tireoide
stress,"quando nos deparamos com uma situação de perigo, é natural que nosso organismo reaja a este estímulo externo. este fenômeno é comum na maioria dos animais e nos coloca em um estado denominado luta ou fuga. ou lutamos contra uma ameaça iminente ou fugimos dela.",Acesso em maio de 2024,Laboratório Brasileiro HILAB,https://hilab.com.br/blog/estresse,Estresse
tumor,Um tumor é um crescimento anormal de células em qualquer tecido do corpo. Existem tumores malignos (câncer) e tumores benignos. Eles geralmente surgem quando as células se subdividem excessivamente no corpo.,Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/tumor,Tumor
abscess,"O abscesso é uma coleção de pus de tamanho variado e de coloração que varia do rosa ao vermelho escuro. Ele pode aparecer em diferentes regiões da pele, como virilha, ânus, vagina, axilas e gengiva. A condição causa dor local, sensibilidade, calor e inchaço.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/abscesso,Abscesso
acne,"A acne é uma doença de pele causada pelo acúmulo de células mortas, bactérias e sebo que bloqueiam os folículos pilosos, provocando espinhas, cravos, cicatrizes e, às vezes, abcessos. Normalmente, as acnes se formam no rosto, no tórax, nos ombros ou nas costas. ",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/acne,Acne
allergy,"Alergia é uma resposta exagerada do sistema imunológico à entrada de agentes diversos, chamados de alérgenos, no organismo.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/alergia,Alergia
anaphylaxis,"Anafilaxia é uma reação alérgica aguda e muitas vezes grave, que começa subitamente, entre menos de um minuto e até algumas poucas horas após a exposição a um alérgeno ao qual a pessoa desenvolveu um tipo de hipersensibilidade. Se não houver socorro rápido, o desfecho pode ser fatal.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/anafilaxia,Anafilaxia
anemia,"A anemia é uma condição na qual o conteúdo de hemoglobina no sangue fica abaixo do normal, levando à diminuição da capacidade de transporte de oxigênio. A hemoglobina é a substância que nosso corpo utiliza para transportar o oxigênio e  é carregada em nosso sangue pelas hemácias ou glóbulos vermelhos.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/anemia,Anemia
anxiety,"A ansiedade, caracterizada como um sentimento de preocupação, quando em excesso, se torna uma doença. Este quadro faz com que a pessoa apresente sintomas de angústia e medo extremo diante de situações simples da rotina.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/ansiedade,Ansiedade
appendicitis,"A apendicite é uma condição caracterizada pela inflamação no apêndice, órgão que lembra uma pequena bolsa, de formato longo e fino, e que fica localizado na primeira porção do intestino grosso. No processo inflamatório, ele fica cheio de pus, causando fortes dores abdominais.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/apendicite,Apendicite
arrhythmia,"Uma arritmia é um distúrbio do batimento ou ritmo cardíaco, como batimento muito rápido, muito lento ou irregular.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/arritmia,Arritmia
arthritis,"Artrite é a inflamação em uma ou mais articulações, as “juntas” entre dois ossos. A doença causa sintomas como dor, dificuldade de movimento, rigidez e deformidade, sendo causada, principalmente, pelo desgaste natural das articulações.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/artrite,Artrite
asthma,"Asma é uma doença inflamatória crônica das vias aéreas, que pode ser revertida espontaneamente ou com tratamento. Durante a crise de asma, os brônquios se inflamam e reduzem a passagem de ar, causando sintomas como tosse, falta de ar, chiado e aperto no peito.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/asma,Asma
atherosclerosis,"A aterosclerose é uma condição em que ocorre o acúmulo de placas de gordura, colesterol e outras substâncias nas paredes das artérias — o que restringe o fluxo sanguíneo e pode levar a graves complicações de saúde. Suas manifestações dependem do local comprometido. Ela pode provocar infarto ou dor no peito (angina) quando acomete as artérias coronárias, dor e claudicação em membros inferiores quando acomete as pernas e, por fim, AVC quando compromete as carótidas.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/aterosclerose,Aterosclerose
heartburn,"A azia, também conhecida como pirose, é caracterizada por uma sensação de desconforto e queimação na garganta e nas regiões superior e média do peito, além de um gosto ácido na boca. Normalmente é causada por um quadro de refluxo gastroesofágico (DRGE), uma doença que provoca o retorno involuntário do conteúdo do estômago para o esôfago. ",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/azia,Azia
botulism,"O botulismo é uma doença bacteriana grave e não contagiosa causada pela ação de uma toxina produzida pela bactéria Clostridium botulinum. A bactéria pode entrar no organismo por meio de machucados ou pela ingestão de alimentos contaminados, principalmente enlatados e os que são preservados inadequadamente. É considerada uma patologia rara.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/botulismo,Botulismo
bursitis,"A bursite é a inflamação da bolsa sinovial, uma estrutura cheia de líquido que se localiza entre um tendão e a pele ou entre um tendão e o osso, com função de amortecimento, auxílio no deslizamento dos tecidos e sua nutrição. A doença pode ser aguda ou crônica e provoca sintomas como dor nas articulações, sensibilidade ao pressionar a região, rigidez e inchaço. ",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/bursite,Bursite
cardiomyopathy,"Doenças do miocárdio, as cardiomiopatias (ou miocardiopatias) atingem esse músculo cardíaco causando alterações em que ele se apresenta aumentado e/ou inflamado e com enfraquecimento. A cardiomiopatia, assim, altera a anatomia e a função cardíaca, e não é ligada estritamente a outras doenças cardíacas, como hipertensão arterial ou doença da artéria coronária. ",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/cardiomiopatia,Cardiomiopatia
chickenpox,"A catapora, também chamada de varicela, é uma doença infecciosa e altamente contagiosa que provoca bolhas avermelhadas e coceiras na pele. Causada pelo vírus varicela-zóster, ela se manifesta com maior frequência em crianças. Uma vez exposta à doença, a pessoa fica imune pelo resto da vida. ",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/catapora,Catapora
mumps,"A caxumba é uma infecção viral contagiosa que afeta principalmente glândulas que produzem saliva, chamadas de parótidas. A doença também pode afetar outras glândulas próximas aos ouvidos, além das glândulas submaxilares e sublinguais.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/caxumba,Caxumba
cellulitis,"A celulite é causada pelo acúmulo de gordura, água e toxinas nas células, fazendo com que fiquem cheias e endurecidas, deixando o local com desníveis (ondulações e retrações) e nódulos. ",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/celulite,Celulite
cirrhosis,"A cirrose é uma doença hepática decorrente de processos inflamatórios persistentes e de agressões crônicas ao fígado que levam à formação progressiva de um tecido de cicatriz no órgão — chamado de fibrose. Com a destruição das células, o desempenho do fígado é comprometido e ele deixa de realizar tarefas essenciais, como processamento de nutrientes e de medicamentos, armazenamento de glicose e de vitaminas e produção da bile, que atua na digestão.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/cirrose,Cirrose
sciatica,"Ciática é a dor originada na porção posterior da raiz da coxa e que percorre  toda a extensão do nervo ciático. Pode também vir acompanha de sintomas de fraqueza, dormência ou formigamento da perna. O nervo ciático é o nervo mais longo do corpo humano, ligando o hálux (dedão do pé) à região lombar.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/ciática,Ciática
cholesterol,"O colesterol alto é um quadro em que as taxas de colesterol LDL (conhecido como “colesterol ruim”) no sangue ficam elevadas. Isso acontece porque, ao consumir grandes quantidades de alimentos ricos em gordura, o fígado acaba produzindo mais colesterol do que o normal.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/colesterol,Colesterol
whooping-cough,"A coqueluche é uma infecção respiratória, muito comum em bebês, causada por uma bactéria altamente contagiosa que atinge a traqueia e os brônquios. Seu principal sintoma envolve crises de tosse seca incontroláveis seguidas por uma inspiração prolongada, forçada e estridente. Em casos de complicações, a doença pode ser letal. ",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/coqueluche,Coqueluche
cholera,A cólera é uma doença infectocontagiosa do intestino delgado geralmente transmitida por meio de alimento ou água contaminados.,Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/cólera,Cólera
color-blindness,"O daltonismo, também chamado de discromatopsia, é um distúrbio de visão em que o indivíduo não é capaz de reconhecer e de diferenciar algumas cores específicas. Na forma mais comum de daltonismo, as pessoas apresentam falta de percepção das cores vermelho e verde — e, com menos frequência, azul e amarelo. ",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/daltonismo,Daltonismo
delirium,"O delírio é um estado mental caracterizado por uma alteração no pensamento, na percepção e na consciência, resultando em uma interpretação distorcida da realidade. Ele pode se manifestar de diversas maneiras, mas normalmente envolve crenças falsas e irracionais que não são compartilhadas pela maioria das pessoas. O paciente pode ter sensações de perseguição, conspiração, grandiosidade ou ciúme patológico, por exemplo. ",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/delírio,Delírio
dengue,"A dengue é uma doença que provoca sintomas como febre, manchas vermelhas na pele e dor no corpo. Ela é causada por um vírus transmitido pela fêmea do Aedes aegypti, um mosquito urbano e diurno que se reproduz em depósitos de água parada. ",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/dengue,Dengue
malnutrition,"A desnutrição é um estado patológico causado pela falta de ingestão ou de absorção de nutrientes. O problema pode ser observado com base na aparência, na altura e no peso da pessoa. Em alguns casos, os ossos ficam salientes, a pele fica seca e sem elasticidade e os cabelos caem com facilidade. Entretanto, em alguns casos, a desnutrição também pode ser leve e sem qualquer registro de sintomas, como resultado de uma dieta inadequada.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/desnutrição,Desnutrição
diabetes,O diabetes é uma doença crônica caracterizada pelo aumento do açúcar no sangue devido à falta ou má absorção de insulina. A condição também é conhecida como diabetes mellitus.,Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/diabetes,Diabetes
diarrhea,A diarreia é definida como mais de duas evacuações aquosas diárias ou mais do que o habitual para o paciente.,Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/diarréia,Diarréia
diphtheria,"A difteria, também chamada de crupe bacteriana, é uma infecção causada pela bactéria Corynebacterium diphtheriae, transmitida de pessoa para pessoa através de contato físico e respiratório. Ela forma placas amareladas frequentemente nas amígdalas, na laringe e no nariz, provocando sintomas como dor de garganta, sensação de mal-estar e febre. Em casos mais graves, pode ocorrer um inchaço grave no pescoço, com aumento dos gânglios linfáticos, o que causa  dificuldade de respirar ou bloqueio total da respiração.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/difteria,Difteria
dystonia,"Distonia é uma doença caracterizada por espasmos e contrações musculares involuntárias e, geralmente, repetitivas, que podem causar postura desconfortável e dor. A condição pode afetar qualquer parte do corpo, incluindo braços, pernas, pés, rosto, cordas vocais e tronco. ",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/distonia,Distonia
